act_symbol,entry_date,expiration_date,strike,bid,ask,entry_premium,entry_iv,entry_delta,entry_gamma,entry_theta,entry_vega,entry_rho,days_to_expiration,underlying_close_entry,cumulative_return,daily_return,momentum_5,momentum_20,momentum_60,momentum_120,volatility_20,volatility_60,volume_20,relative_strength_20,pct_from_high_252,pct_from_low_252,garch_vol_forecast_1m,realized_vol_21d_asof,hv_current,iv_current,moneyness_strike_over_spot,log_volume_20,pred_pct_return,decile,kelly_frac,rank
TAP,2026-08-25,2026-09-18,40.0,2.04,2.4,2.2199999999999998,0.2828,0.7234,0.1073,-0.0111,0.0352,0.0185,24,41.95000076293945,1.2522388287444612,-0.0241916928337379,0.019936777863589716,-0.013173314060332175,0.06121937916451459,-0.11366999492878216,0.019066639449603795,0.01946129896793765,2763577.25,-0.04627001251356877,-0.2285766837261777,0.09159511917280926,0.28199439801822773,0.33343415419120354,0.339,0.2764,0.9535160732425499,14.832036865396462,-0.30195071928963446,4,0.006148943463309441,206
CINF,2026-08-25,2026-09-18,150.0,20.3,24.2,22.25,0.2976,0.9732,0.0056,-0.0775,0.0322,0.0945,24,171.67999267578125,3.8185052529298757,0.002745084653255736,0.001925804263270825,-0.05995735593424256,0.09058566047962935,0.02208722645779715,0.012345163982379018,0.016286235503930945,530967.85,-0.09305405438747916,-0.10597305750600046,0.1340246605980248,0.24734195142247714,0.26900266882882884,0.2392,0.2106,0.873718583406955,13.182458635603153,-0.307084464990905,4,0.006148943463309441,207
ED,2026-08-25,2026-09-18,90.0,15.4,19.6,17.5,0.3459,0.9735,0.0051,0.0,0.0135,0.0575,24,107.51000213623048,2.3155287837516085,-0.0018568094879038988,-0.015115440367575061,-0.03991785217629518,0.017798020748804877,-0.044270564691182845,0.009617809032482636,0.011652297230435238,2302653.75,-0.07301455062953177,-0.0688549888383925,0.12682106707565757,0.17379379040758347,0.18140070956612983,0.1699,0.16,0.8371314130005986,14.64957325440797,-0.30738252553857537,4,0.006148943463309441,208
STE,2026-08-25,2026-09-18,190.0,45.1,48.9,47.0,0.4311,0.9743,0.0018,0.0,0.0294,0.1213,24,237.3300018310547,9.429082284929391,-0.0022701193812476594,0.021257379639316287,0.030346468717096897,0.11563957409665404,-0.023614618505802598,0.012079523437131945,0.017560745681906784,720174.15,-0.0027502297361396977,-0.11658288768656305,0.19022070760072887,0.28697207399338454,0.3094862052090714,0.2739,0.2357,0.8005730355796022,13.487249725297264,-0.30808557774809686,4,0.006148943463309441,209
MCK,2026-08-25,2026-09-18,810.0,92.3,100.8,96.55,0.2823,0.9379,0.0017,-0.0921,0.2694,0.4956,24,900.2449951171875,17.449990161940885,0.03027617362877999,0.03564524423471038,0.012079814634274877,0.21254915165786104,-0.08017188451520829,0.023014646274177094,0.02024383539185879,987006.15,-0.021016883818961718,-0.09585815574143564,0.3260152755563319,0.2959360914123769,0.4003142931242145,0.3742,0.2511,0.8997550715564488,13.802432562563645,-0.3096325360770299,4,0.006148943463309441,210
ESS,2026-08-25,2026-09-18,230.0,61.0,64.9,62.95,0.4278,0.9868,0.0009,-0.0285,0.0232,0.1485,24,294.0299987792969,3.1804219414296844,0.0014305147940778529,0.036375198741820824,-0.0016636909298276548,0.07845504321308527,0.14824067781985772,0.01524302359155453,0.013205156450822085,391452.7,-0.03476038938306425,-0.014413528597559023,0.22711906026594383,0.23220703890557778,0.22966716819212332,0.2214,0.2037,0.7822331087129695,12.877622524328688,-0.31014758272151877,4,0.006148943463309441,211
BR,2026-08-25,2026-09-18,160.0,23.9,26.1,25.0,0.453,0.8941,0.0084,-0.0807,0.085,0.0916,24,185.07000732421875,10.281667073567709,-0.0020490139135967977,0.08954436982935143,0.16999630733043136,0.20394227071664495,-0.019444728526715305,0.02422819175390374,0.022382856576748628,1361487.85,0.13689960887719477,-0.2830911807093437,0.36643535135997446,0.3115072274152617,0.33166554717223884,0.3749,0.34,0.8645377082613968,14.12408940156554,-0.31083502722996115,4,0.006148943463309441,212
AMCR,2026-08-25,2026-09-18,45.0,2.2,2.7,2.45,0.2832,0.7121,0.0957,-0.0056,0.0401,0.0206,24,47.125,1.224025974025974,-0.016384885199587695,0.027583937479558118,0.00931679987332834,0.21393612494755043,0.027135983062345437,0.016732342326216156,0.019610848979329375,3972317.35,-0.023779898579908254,-0.06830766520323482,0.2844099690343058,0.26013372601651896,0.30281921973681725,0.2976,0.2754,0.9549071618037135,15.194860449475255,-0.31161473736902234,4,0.006148943463309441,213
NSC,2026-08-25,2026-09-18,300.0,51.5,54.5,53.0,0.3047,0.9802,0.0015,-0.0138,0.038,0.1927,24,352.25,7.8277777777777775,-0.0020681369018269447,0.03936147116858346,0.03957621239240283,0.15506954967857767,0.10829693509711746,0.010333050758582929,0.013447659407002764,1202370.4,0.006479513939166237,-0.0020681369018269997,0.2933724696378958,0.2503500027848627,0.26580754365462517,0.2383,0.2036,0.8516678495386799,13.999806331376206,-0.3141584773748496,4,0.006148943463309441,214
PKG,2026-08-25,2026-09-18,210.0,35.5,38.5,37.0,0.4346,0.9263,0.0048,-0.0471,0.0836,0.126,24,246.03500366210935,10.673970143414415,-0.01143121650950929,-0.01703954989072265,-0.028451278134446367,0.1239093670742788,0.05798753142716673,0.01181542818158294,0.01900521580306983,501735.2,-0.06154797658768296,-0.04426441882404611,0.2835716457808267,0.3054628360720722,0.36187802829171467,0.314,0.2669,0.8535370856758342,13.125829762543429,-0.3144778544122855,4,0.006148943463309441,215
OTIS,2026-08-25,2026-09-18,67.5,4.2,6.0,5.1,0.27,0.8479,0.0489,-0.0473,0.0444,0.0365,24,71.70999908447266,1.7927499771118165,-0.006649166653279859,0.01933192096445957,-0.025811730880650363,0.012281236470317092,-0.21327484493663917,0.012924301842002255,0.014721209171669419,3054521.5,-0.05890842933388696,-0.23403122216752228,0.0341794472418648,0.2243422554929914,0.21480972324009653,0.2416,0.2326,0.9412913242473566,14.932133837225873,-0.3153933069743603,4,0.006148943463309441,216
O,2026-08-25,2026-09-18,55.0,6.7,8.5,7.6,0.276,0.9724,0.0147,-0.0141,0.0105,0.0348,24,63.0,2.9741994053788208,-0.0026911219546129628,0.012698937906342467,-0.041533595276252444,0.028067905596698806,-0.045454545454545414,0.007552375640316924,0.012118902558067818,5423427.25,-0.07463029372948904,-0.06749552580488083,0.12640800386639653,0.18602195938229596,0.18302525857822893,0.1625,0.1498,0.873015873015873,15.50623869191053,-0.31815493590625,4,0.006148943463309441,217
AWK,2026-08-25,2026-09-18,125.0,12.6,13.8,13.2,0.2716,0.9168,0.0143,0.0,0.0495,0.075,24,137.8800048828125,6.6932039965804755,-0.014509318320078401,0.011814783590470057,-0.0011590003701947849,0.11852039131671277,0.010776344705219376,0.014388206272969304,0.01575580508421332,2355565.85,-0.03425569882343138,-0.05191492933511001,0.13828125162383678,0.2273318016338861,0.2822577469017677,0.2488,0.2093,0.9065854045061899,14.672291957105847,-0.320067791403973,4,0.006148943463309441,218
SNA,2026-08-25,2026-09-18,340.0,53.5,57.0,55.25,0.3265,0.966,0.0022,-0.0785,0.0754,0.214,24,394.30999755859375,10.498135866389726,-0.0004562667754238747,-0.003537929106456006,-0.05962175990451202,0.062228944897112504,0.02818773809281283,0.008522369704878815,0.012676089997969264,308220.15,-0.09271845835774861,-0.059621759904512024,0.2251359020691553,0.2501226697216441,0.232917392376547,0.2016,0.2021,0.8622657353481803,12.63857282378357,-0.3204958821387055,4,0.006148943463309441,219
CPT,2026-08-25,2026-09-18,80.0,26.5,30.4,28.45,0.5683,0.9821,0.0024,-0.0096,0.0107,0.0513,24,108.66999816894533,1.8762085912359439,-0.0043976486506944745,0.012956743153102135,-0.05537206794060656,0.019801057232488706,-0.0007356490211923861,0.01326454460751325,0.013812001296435485,914327.0,-0.08846876639384316,-0.07577822353593533,0.12077144384325732,0.22904954707218908,0.21640012264452946,0.2081,0.2074,0.7361737494062242,13.725944648205088,-0.32223587926931774,4,0.006148943463309441,220
VLTO,2026-08-25,2026-09-18,80.0,17.89,20.6,19.245,0.4716,0.9581,0.0061,0.0,0.0188,0.0502,24,98.95999908447266,1.2907265090369568,-0.004126030499918554,0.03008222544841055,0.004976113107496349,0.20345366708693446,0.0449841845143748,0.015901076917483256,0.017023882545590396,1472731.5,-0.028120585345740245,-0.09294225051757156,0.20345366708693435,0.23368441727667894,0.31022036276073345,0.2905,0.266,0.8084074448273961,14.20263007678066,-0.3222403681855144,4,0.006148943463309441,221
ALLE,2026-08-25,2026-09-18,120.0,38.7,42.7,40.7,0.5889,0.9764,0.0022,-0.0314,0.0219,0.0762,24,160.49490356445312,3.2260282123508164,-0.013128581776148174,0.004160055845467969,-0.004559276701391002,0.23391169775516207,0.024609960353839444,0.014589497077296324,0.020923337003311622,1080183.4,-0.0376559751546276,-0.10722089475391182,0.2773171636722786,0.41912404211666326,0.41909069275340627,0.3713,0.264,0.7476872930847254,13.892642325266602,-0.3229701022795777,4,0.006148943463309441,222
PNR,2026-08-25,2026-09-18,62.5,1.6,2.25,1.925,0.3168,0.5002,0.0786,-0.0419,0.0635,0.0192,24,62.45500183105469,2.6994338547194414,-0.013504967993841044,-0.01723048653267789,-0.0646247570608467,-0.11836525889755023,-0.3556690226511866,0.018823715065907253,0.027263287368154608,2782007.2,-0.09772145551408329,-0.4452881795677232,0.015858853221827687,0.3499612389801577,0.6370404380619253,0.5849,0.3402,1.0007204894344097,14.838683598980952,-0.32749734440694345,4,0.006148943463309441,223
WEC,2026-08-25,2026-09-18,100.0,7.2,9.1,8.15,0.2941,0.8252,0.0291,0.0,0.067,0.0538,24,107.16999816894533,5.453944033051392,-0.0038111512839832384,-0.034939259578445014,-0.056685172139849915,-0.034939259578445014,-0.08830288909683914,0.011380021141567775,0.011942861741428536,2542704.5,-0.08978187059308651,-0.09827514055643022,0.03565901326156545,0.18676029934980704,0.18443971746856416,0.1845,0.174,0.9330969647154199,14.748739229597312,-0.3290617055264854,4,0.006148943463309441,224
ACGL,2026-08-25,2026-09-18,95.0,5.0,7.7,6.35,0.2185,0.8632,0.0374,-0.0125,0.0551,0.0533,24,100.8949966430664,16.453251978468145,-0.002422411983988071,0.020068677661139844,-0.052451225937189205,0.12933737160088854,0.02514731274301152,0.011418298404270956,0.01459694118783359,1582720.4,-0.0855479243904258,-0.05245122593718919,0.19092298382085693,0.22753518316625954,0.2651627211934197,0.236,0.2137,0.941572953672609,14.274656328427916,-0.33339315287835924,4,0.006148943463309441,225
AMP,2026-08-25,2026-09-18,520.0,42.79,46.5,44.644999999999996,0.2932,0.8495,0.0053,-0.1095,0.327,0.2856,24,561.10498046875,13.586077259905675,-4.459646400079009e-05,-0.0018056903459303664,0.026499186785981177,0.25890150821378266,0.19661550422599894,0.01041616174507564,0.014669455933355028,396222.4,-0.006597511667255418,-0.016778251086280983,0.30368259392610847,0.24276365391760968,0.16312894455777166,0.1728,0.237,0.9267427987639484,12.889733472582813,-0.3335204805043507,4,0.006148943463309441,226
SPG,2026-08-25,2026-09-18,210.0,9.6,11.6,10.6,0.2754,0.7016,0.0221,-0.0778,0.1915,0.0939,24,219.41000366210935,3.0780826788500555,-0.0059801209213949935,-0.005439449457967815,-0.07304602242945335,0.07076277263607911,0.08030525390669307,0.009160642585586815,0.012803025124981755,1273367.75,-0.10614272088268994,-0.07304602242945336,0.2657051972129097,0.20940101353782872,0.19413413155602047,0.1807,0.2155,0.9571122396196633,14.057176505663968,-0.3341166481057041,4,0.006148943463309441,227
RSG,2026-08-25,2026-09-18,195.0,26.3,28.6,27.450000000000003,0.2972,0.9576,0.005,-0.0249,0.0487,0.1219,24,222.0800018310547,8.906952263065408,-0.004482696753594806,0.023551645764861462,0.025158089024603925,0.10796247817834859,-0.04098115124156476,0.012149212621876576,0.013931229653106577,1391734.0,-0.00793860942863267,-0.05457638313553649,0.12314776022687327,0.20494653384289774,0.2344566695530913,0.2112,0.1995,0.8780619524145378,14.146061728189936,-0.33626753266536924,4,0.006148943463309441,228
ATO,2026-08-25,2026-09-18,155.0,11.7,15.5,13.6,0.2633,0.8794,0.0161,0.0,0.0806,0.0891,24,168.2100067138672,6.395817931311369,0.0023239147457250198,-0.01348887377318253,-0.062270029350498524,-0.005439591689143319,-0.09937354571946311,0.008123572316809867,0.010169600204739289,1058272.1,-0.09536672780373512,-0.12522745547363945,0.035520833450751986,0.17095512303681276,0.16407316190451443,0.1532,0.1754,0.9214671768229699,13.872148986635365,-0.3405515708756621,4,0.006148943463309441,229
JKHY,2026-08-25,2026-09-18,160.0,12.7,16.0,14.35,0.2053,0.9489,0.0113,-0.0307,0.0462,0.099,24,173.72999572753906,9.095811112971857,0.018884530669397437,0.13460032175796566,0.10353810461851953,0.27442771708738034,0.03146709779866841,0.02302766847286929,0.021751731899656877,963458.15,0.07044140616528294,-0.09797512864996785,0.4076324607437292,0.27032708671149275,0.31722014333959114,0.3485,0.2738,0.9209693428584904,13.778285368428676,-0.3479403398367251,4,0.006148943463309441,230
MSI,2026-08-25,2026-09-18,440.0,45.8,49.2,47.5,0.2928,0.9101,0.0042,-0.0836,0.1953,0.2602,24,486.93499755859375,5.262294922472446,0.01124565681273948,0.03713524506622745,0.10589130444124306,0.20743651813260078,0.01824513552501794,0.022628295412254498,0.017110822191597187,1016900.1,0.07279460598800647,-0.006863125266476527,0.338358616743308,0.32217866989225696,0.3592436166237356,0.3223,0.2049,0.9036113694971247,13.832270423497594,-0.3482703280377729,4,0.006148943463309441,231
CB,2026-08-25,2026-09-18,315.0,27.1,30.0,28.55,0.2581,0.9007,0.0075,-0.0745,0.1501,0.1841,24,342.9349975585937,6.344773402391705,-0.008371133580306167,-0.006820385554312414,-0.056574972328490514,0.10010260633402468,0.0263212501484138,0.010628854266613351,0.015389970541202832,1638146.1,-0.08967167078172711,-0.05657497232849053,0.27865392225960217,0.21801470167421855,0.2661076075447971,0.2357,0.1893,0.9185414210930142,14.309076344002762,-0.3505817007765073,4,0.006148943463309441,232
GPC,2026-08-25,2026-09-18,125.0,11.4,13.9,12.65,0.3477,0.8529,0.0189,-0.0681,0.0804,0.0681,24,137.55999755859375,3.122106066069758,0.013781377283083263,0.04299035707926713,0.060519546977151784,0.3937183567566831,0.1895537727831178,0.017393809269059184,0.02501595483670055,1115367.9,0.02742284852391519,-0.07838669019719374,0.4876175596696696,0.3042974985781541,0.33888706037882665,0.3019,0.2735,0.9086944040309116,13.924695760174833,-0.3605213993286709,4,0.006148943463309441,233
KIM,2026-08-25,2026-09-18,22.5,1.45,2.4,1.9249999999999998,0.4003,0.7506,0.1233,-0.0087,0.0191,0.0107,24,24.104999542236328,0.7442111761798945,-0.0047481327158730435,-0.0047481327158730435,-0.08136433870063475,0.0010381901415899009,0.023132431606451398,0.008304241825091919,0.012482248181480297,4066458.55,-0.11446103715387135,-0.08623956371893084,0.218655141832773,0.21916201864905432,0.2048971067021263,0.1775,0.2074,0.9334163213973898,15.218283289410513,-0.36077732912370664,4,0.006148943463309441,234
WTW,2026-08-25,2026-09-18,240.0,105.7,109.6,107.65,0.5461,0.9977,0.0002,-0.049,0.0087,0.1566,24,346.82000732421875,3.5337260059018267,-0.011204540772006388,0.05770056047548233,0.09697622503470349,0.38911366951480697,0.13901940440558014,0.01857145308862609,0.019282823252547578,577272.1,0.0638795265814669,-0.011204540772006414,0.4324302590389357,0.24976248300761014,0.31921336013531015,0.2981,0.2488,0.6920016000565968,13.266070743739586,-0.36131961673797686,4,0.006148943463309441,235
BDX,2026-08-25,2026-09-18,165.0,23.2,25.8,24.5,0.4015,0.9159,0.0082,-0.1049,0.0766,0.0968,24,189.80499267578125,4.125150062014578,-0.004902027841329537,0.04998057304740988,0.14106647141091422,0.29013729591680093,0.10679915211354563,0.015413818510098798,0.018530550349754673,1869224.7,0.10796977295767762,-0.011432329813639322,0.36873941457540343,0.2668080065602654,0.29035679924885877,0.2773,0.2539,0.8693132760835626,14.441034838911406,-0.3648638335608828,4,0.006148943463309441,236
VICI,2026-08-25,2026-09-18,25.0,1.35,1.6,1.475,0.2932,0.7386,0.166,-0.0154,0.0217,0.0116,24,26.364999771118164,1.3182499885559082,-0.015496673072689426,0.017560784499637938,-0.027121793358133583,-0.06573350770276198,-0.11793240851490483,0.01211750846074738,0.015122721592315333,10008319.85,-0.06021849181137018,-0.21950856353266726,0.01756078449963789,0.20995684890830835,0.19635864517430204,0.2013,0.1756,0.9482268240861709,16.118927389967514,-0.3648743834537582,4,0.006148943463309441,237
WM,2026-08-25,2026-09-18,165.0,55.6,59.8,57.7,0.5522,0.9815,0.0011,-0.0025,0.0207,0.106,24,223.3000030517578,7.359920960076566,-0.013953914900753484,-0.0012523426827254491,-0.06729042380822292,0.05599165781693971,-0.08464846958315642,0.012152265919240528,0.014772575368111865,2022954.45,-0.10038712226145952,-0.09415436279373458,0.1348274544048985,0.19914166049650192,0.25730052772452705,0.2261,0.1874,0.7389162460591427,14.520070094157523,-0.37010056731938124,3,0.0021292933503356576,238
LH,2026-08-25,2026-09-18,280.0,55.3,58.5,56.9,0.366,0.9741,0.0016,-0.0085,0.0452,0.1786,24,335.5,7.258773032444453,-0.011316073493638612,0.04134337211194561,0.06768923485986611,0.2900869151335319,0.19458783232620447,0.013488607457775826,0.015265946180570221,653816.1,0.034592536406629515,-0.011316073493638603,0.36028219603572154,0.22139166538852348,0.2804131338186745,0.2527,0.2297,0.834575260804769,13.390582927717613,-0.3718124989314957,3,0.0021292933503356576,239
ERIE,2026-08-25,2026-09-18,180.0,77.09,81.0,79.045,0.7413,0.9786,0.001,-0.0843,0.0353,0.1139,24,259.44000244140625,4.884955742042288,-0.034246618915172,0.009690562817987969,0.07016462599317763,0.21762797917694932,-0.046842278870050214,0.027043396553943024,0.03228134853846559,266428.45,0.03706792753994104,-0.2859187569874519,0.25188185468352536,0.4403096046779181,0.6746379368016043,0.6191,0.3701,0.6938020286237565,12.492864759586434,-0.3727094936322731,3,0.0021292933503356576,240
TRV,2026-08-25,2026-09-18,350.0,19.7,22.8,21.25,0.2324,0.82,0.0118,-0.1199,0.2461,0.185,24,369.4100036621094,8.23656669409393,-0.0030764651691106426,0.004022534220612606,-0.07001157412298076,0.2655794481597449,0.1838925907998934,0.01342453976630697,0.018123361583856724,1784125.5,-0.10310827257621735,-0.07001157412298072,0.41227967013902256,0.2714039158630593,0.40928347179119823,0.3461,0.2231,0.9474567459741473,14.394439497679983,-0.3767755512570229,3,0.0021292933503356576,241
AJG,2026-08-25,2026-09-18,230.0,37.29,40.29,38.79,0.4297,0.9247,0.0048,-0.1075,0.0972,0.1369,24,268.95001220703125,8.681407881893621,-0.011176801119497815,0.08290389574037338,0.013719854818639687,0.33732788718010576,0.19225999655970383,0.019077440892973908,0.021396094852235075,1337375.15,-0.019376843634596908,-0.13376062003916134,0.4007813135782878,0.2902567660523853,0.3518936947659402,0.3329,0.2994,0.855177503479537,14.106220155333986,-0.37706588774136396,3,0.0021292933503356576,242
PSA,2026-08-25,2026-09-18,310.0,13.1,15.4,14.25,0.2451,0.7092,0.0167,-0.1025,0.2789,0.1407,24,321.32501220703125,4.725367826573989,-0.011216386127888667,-0.005493636220841425,-0.027672675219813425,0.058069115294723916,0.033997303737293594,0.011560078931305829,0.01426398475597087,832984.65,-0.06076937367305002,-0.02767267521981346,0.24332537212339,0.2231866431445181,0.2509595130024861,0.2201,0.1927,0.9647552733936116,13.632771694109838,-0.37917024258885657,3,0.0021292933503356576,243
DGX,2026-08-25,2026-09-18,200.0,43.1,46.8,44.95,0.3574,0.9895,0.0013,-0.0496,0.0195,0.1292,24,243.84500122070312,4.722932329577128,-0.00010248860862260845,0.03214815331514553,0.03350427522886901,0.2511288294355436,0.16980093447182676,0.00777279181222605,0.01678787253287392,788951.25,0.00040757677563241224,-0.002230034658973025,0.4055276586541536,0.22889319810941056,0.34887288456060767,0.2937,0.2034,0.8201931513821799,13.578461078351504,-0.39587022935733274,3,0.0021292933503356576,244
EG,2026-08-25,2026-09-18,360.0,17.0,19.39,18.195,0.2339,0.7569,0.0136,-0.1068,0.2974,0.1752,24,376.1700134277344,3.739264603711723,-0.0016454659176918796,0.023926202918217454,-0.056508648330810374,0.16091107257001558,0.1258867735782121,0.014428320197637283,0.015216705720207776,307532.15,-0.08960534678404697,-0.05650864833081037,0.23370833659033652,0.24319300958026693,0.2844206673307844,0.2549,0.2113,0.9570140817967119,12.63633816529623,-0.4052814203777859,3,0.0021292933503356576,245
NWSA,2026-08-25,2026-09-18,22.5,6.6,10.0,8.3,0.8413,0.9289,0.0182,-0.0074,0.0095,0.0133,24,30.95499992370605,2.0258508157504305,0.006339391852185905,0.05324942383662745,0.09847408049958717,0.18601530541291633,0.28818139988273317,0.01753237002911709,0.018600102140459977,3768750.2,0.06537738204635057,-0.002417040324840696,0.38191966298511437,0.27770328643350795,0.2916602554643598,0.3047,0.2853,0.7268615750429701,15.142254257865542,-0.40768831065078104,3,0.0021292933503356576,246
REG,2026-08-25,2026-09-18,80.0,0.1,0.4,0.25,0.187,0.1611,0.0652,-0.0097,0.0483,0.008,24,76.8499984741211,1.2981418493871193,0.0020862697564403287,0.00866250179244199,-0.05088307625625421,-0.006464124238700353,-0.034547739355724416,0.008470431653001254,0.011070399910507851,1300193.0,-0.0839797747094908,-0.0705128423988374,0.1442822257837169,0.21983147292201236,0.1784651914521146,0.1608,0.1715,1.0409889601616538,14.078024042067192,-0.41112403161434297,3,0.0021292933503356576,247
BRO,2026-08-25,2026-09-18,70.0,3.1,6.5,4.8,0.3579,0.714,0.0484,-0.0237,0.063,0.0317,24,73.42500305175781,4.7694057075996845,-0.01601446865236089,0.058454665484002355,-0.003054969035432231,0.3053333875868056,0.02192073223500479,0.01855803259370412,0.022272559204475375,2025622.9,-0.036151667488668826,-0.2426507956368834,0.35022069896223823,0.27841025368336914,0.39174076965247695,0.3598,0.2944,0.9533537227183565,14.52138830983553,-0.4429636786648098,2,0.0,248
NDSN,2026-08-25,2026-09-18,310.0,24.2,27.3,25.75,0.2545,0.8841,0.0088,-0.1018,0.166,0.1773,24,334.1449890136719,16.500987111786266,0.000643836560375588,0.09840241411996553,0.10406408641118214,0.16293114060210323,0.1585360705122989,0.02095291894784783,0.01755410654348846,412658.15,0.07096738795794555,-0.0016582706098500564,0.5084190256817017,0.2585590182460229,0.19244302339792102,0.2831,0.1922,0.9277409812879643,12.930377228529995,-0.456889009892674,2,0.0,249
AES,2026-08-25,2026-09-18,14.0,0.68,0.8,0.74,0.3014,0.7609,0.2731,-0.0085,0.0117,0.0067,24,14.725000381469728,0.9249372054587074,-0.0016948893918827812,-0.00101759768530163,-0.007080211920195922,0.0037491687041408817,0.03044089718529941,0.003201127675251243,0.0026519187421783176,7122120.6,-0.04017691037343252,-0.14785880808155052,0.1770583622751758,0.14054997283692416,0.04710399582395566,0.0437,0.0763,0.9507639821604293,15.778716216529762,-0.46487833763592523,2,0.0,250
